expected_price,predicted_price
6867.139999999999,4038.0
603.74,1216.0
946.94,1314.0
1147.14,1314.0
3077.64,2049.0
575.1399999999999,1022.0
2148.14,3018.0
1259.69,4102.0
789.6399999999999,982.0
975.8499999999999,1014.0
2434.14,1501.0
2863.14,2036.0
1576.1400000000003,3410.0
3578.14,4631.0
1433.1399999999999,1765.0
1933.64,1987.0
1147.78,1778.0
1790.64,3835.0
1564.2,1578.0
1075.64,1066.0
970.1900000000003,1972.0
3131.96,3071.0
2062.34,1696.0
1433.1399999999999,3770.0
6438.140000000001,5052.0
2577.14,2961.0
11443.14,4895.0
4436.14,3393.0
4293.14,3565.0
1933.64,1934.0
660.94,1197.0
2148.14,2968.0
5008.14,10737.0
2434.14,2449.0
5008.14,2489.0
1576.1400000000003,3573.0
4293.14,2572.0
1175.74,1178.0
517.94,1417.0
3149.14,3083.0
3523.03,5337.0
2720.14,1864.0
2453.87,2635.0
6871.539999999999,2696.0
2534.24,1483.0
1004.1400000000001,3743.0
892.69,988.0
3578.14,3198.0
861.1399999999999,1309.0
1075.64,927.0
2291.14,1596.0
1004.1400000000001,1290.0
1075.64,1412.0
718.1399999999996,845.0
5365.64,3122.0
2863.14,2403.0
1445.27,1971.0
1862.14,2837.0
1576.1400000000003,2035.0
875.02,1668.0
1147.14,1883.0
2148.14,2554.0
2577.14,3917.0
1136.43,962.0
2971.59,3305.0
1147.14,1588.0
1305.81,1962.0
1576.1400000000003,1382.0
989.8400000000001,1155.0
1933.64,3218.0
1862.14,1151.0
1433.1399999999999,3446.0
1290.14,1438.0
1304.54,1810.0
2276.24,1880.0
1104.24,2948.0
7985.109999999999,3184.0
2863.14,3514.0
941.04,934.0
7367.639999999999,6669.0
2362.64,2271.0
1290.14,3510.0
3149.14,1147.0
3563.84,3233.0
2005.14,1916.0
961.2399999999998,2284.0
1433.1399999999999,1236.0
1476.43,1575.0
1790.64,2156.0
703.8400000000001,1639.0
718.1399999999996,1121.0
1089.9400000000003,1262.0
646.6400000000001,1334.0
2291.14,2763.0
861.1399999999999,1695.0
2436.0,1999.0
1862.14,1041.0
689.5400000000002,1209.0
1004.1400000000001,2134.0
1218.64,3474.0
869.6299999999999,1444.0
2148.14,2331.0
3020.44,2820.0
2863.14,3832.0
3506.64,7275.0
3964.24,3321.0
1862.14,5762.0
6795.639999999999,6905.0
2891.74,4856.0
1990.84,3586.0
1404.54,1692.0
1361.64,1645.0
2005.14,1652.0
2436.32,4932.0
2148.14,2014.0
944.05,1265.0
735.6500000000001,1152.0
3077.64,2980.0
2148.14,1999.0
718.1399999999996,1197.0
2577.14,2395.0
1719.14,1093.0
2999.04,2092.0
1719.14,1506.0
3388.84,3262.0
2242.91,2513.0
2562.84,2523.0
2148.14,2323.0
503.6399999999999,1141.0
2863.14,2714.0
1719.14,1529.0
718.1399999999996,1599.0
2005.14,3438.0
3253.96,3097.0
1862.14,2236.0
1004.1400000000001,2006.0
1004.1400000000001,817.0
8583.14,6407.0
5265.54,3638.0
718.1399999999996,1324.0
2863.14,2774.0
1611.35,2084.0
1075.64,1216.0
1576.1400000000003,937.0
718.1399999999996,937.0
1004.1400000000001,1881.0
3721.14,5232.0
2174.45,1755.0
1433.1399999999999,1533.0
1710.69,1861.0
2291.14,1798.0
1797.98,1492.0
1297.7,1681.0
783.76,1328.0
723.6799999999998,937.0
1619.04,2266.0
1858.9,1827.0
989.8400000000001,1291.0
10689.97,5941.0
5437.14,1755.0
1118.54,1416.0
5086.84,3760.0
3149.14,2531.0
2005.14,2247.0
2863.14,1502.0
1711.38,2421.0
2720.14,4211.0
1147.14,1828.0
2577.14,1418.0
1290.14,3656.0
1218.64,2402.0
4974.89,3531.0
1719.14,1405.0
2872.36,3396.0
1047.0400000000002,1645.0
1515.63,1526.0
1660.65,1506.0
1719.14,1614.0
1089.9400000000003,1786.0
2219.64,2350.0
3391.27,1553.0
3578.14,2666.0
3149.14,1702.0
1501.95,1741.0
975.54,1763.0
1112.33,1766.0
2076.64,2722.0
932.6399999999999,721.0
1147.14,1268.0
1350.94,1412.0
1433.1399999999999,1463.0
575.1399999999999,1139.0
2303.02,1206.0
2434.14,2180.0
1290.14,1568.0
4229.11,3387.0
9727.14,7334.0
11371.64,14848.0
1075.64,1835.0
2434.14,1839.0
2296.03,3081.0
2148.14,2470.0
10013.14,2735.0
2863.14,2751.0
1447.44,2925.0
2414.25,4365.0
703.8400000000001,316.0
1891.67,1324.0
2117.18,2029.0
1864.94,1801.0
3925.87,10709.0
1155.0,1327.0
5723.140000000001,4956.0
4436.14,3460.0
1205.9,2048.0
989.8400000000001,1483.0
1554.06,2029.0
1147.14,1888.0
1990.84,863.0
1218.64,1328.0
1719.14,1464.0
1361.64,1464.0
1433.1399999999999,3184.0
580.1100000000001,2134.0
783.44,1588.0
4865.14,7409.0
6795.639999999999,5941.0
2620.12,4605.0
2005.14,4296.0
3520.94,2684.0
2248.24,2246.0
4579.14,4749.0
1647.64,2018.0
9441.14,4311.0
2291.14,1768.0
861.1399999999999,1294.0
889.7400000000002,3719.0
861.1399999999999,2850.0
1733.44,4683.0
2309.2,4000.0
2148.14,2035.0
1576.1400000000003,1538.0
3578.14,3355.0
1290.14,1073.0
1218.64,1154.0
803.94,938.0
1290.14,2235.0
1576.1400000000003,1989.0
2720.14,1951.0
1576.1400000000003,2475.0
6438.140000000001,6945.0
2148.14,2313.0
3063.34,2947.0
1719.14,1248.0
3864.14,2519.0
2291.14,1923.0
2931.97,2262.0
1118.54,996.0
4293.14,3816.0
1433.1399999999999,2001.0
3578.14,3055.0
2863.14,3108.0
1218.64,1685.0
2577.14,3126.0
1862.14,1496.0
5508.64,2912.0
861.1399999999999,1328.0
1862.14,2080.0
475.03999999999996,1653.0
2148.14,1282.0
1676.24,1531.0
6009.14,3179.0
1418.84,1798.0
1433.1399999999999,3069.0
1139.75,1232.0
1213.86,1492.0
1375.94,2918.0
718.1399999999996,1920.0
1151.21,1620.0
575.1399999999999,1307.0
932.6399999999999,937.0
1261.54,1588.0
1218.64,1327.0
2577.14,2283.0
8053.8099999999995,4667.0
861.1399999999999,3197.0
2577.14,2634.0
646.6400000000001,1197.0
4007.1399999999994,2176.0
3594.58,3794.0
1218.64,2207.0
646.6400000000001,2018.0
1719.14,2501.0
1004.1400000000001,1920.0
1004.1400000000001,1043.0
1290.14,1518.0
2577.14,2175.0
732.6700000000001,2179.0
2005.14,3165.0
2005.14,3024.0
1283.93,3302.0
1147.14,2134.0
2752.98,2566.0
2148.14,1255.0
1514.63,1626.0
4579.14,5094.0
15018.140000000001,3197.0
2148.14,1764.0
932.6399999999999,1328.0
2863.14,2642.0
3578.14,1918.0
5723.140000000001,4275.0
1517.75,1393.0
1275.84,1120.0
1733.44,2155.0
747.22,2006.0
2130.99,2535.0
694.22,517.0
6080.64,3197.0
1433.1399999999999,3040.0
4936.64,1452.0
4738.13,3632.0
1719.14,1334.0
1647.64,2587.0
761.0399999999997,1658.0
1576.1400000000003,1970.0
1762.04,2079.0
1704.8399999999997,2140.0
432.1399999999999,1111.0
861.1399999999999,679.0
1719.14,1754.0
1533.24,1087.0
2148.14,1438.0
2260.44,2425.0
1576.1400000000003,1438.0
1576.1400000000003,1505.0
3320.44,3920.0
932.6399999999999,1257.0
1147.14,1357.0
1504.64,1955.0
718.1399999999996,1403.0
989.8400000000001,917.0
3177.74,3359.0
2021.01,1875.0
3006.14,3679.0
1004.1400000000001,2176.0
1862.14,2646.0
2434.14,2243.0
3134.84,2016.0
789.6399999999999,1498.0
2720.14,2114.0
2577.14,2404.0
2863.14,3258.0
832.54,630.0
3900.02,2179.0
1290.14,2278.0
4993.84,3708.0
2583.49,3030.0
5437.14,3628.0
3892.74,3043.0
4546.11,5315.0
975.54,2195.0
4007.1399999999994,3015.0
861.1399999999999,1876.0
14303.14,10423.0
5365.64,5184.0
1218.64,1946.0
653.44,991.0
925.7,908.0
1004.1400000000001,1422.0
6789.07,6146.0
2291.14,1746.0
789.6399999999999,2581.0
3091.94,1574.0
3199.86,2454.0
2434.14,1696.0
1061.34,1483.0
1314.06,2187.0
5723.140000000001,3767.0
5294.14,2887.0
846.8400000000001,1521.0
3163.08,3490.0
8322.85,3634.0
1290.14,1935.0
1247.24,1351.0
1132.84,1756.0
4007.1399999999994,3343.0
2242.91,2096.0
932.6399999999999,1104.0
1433.1399999999999,1405.0
718.1399999999996,1694.0
3792.64,3735.0
1862.14,1482.0
2915.89,2046.0
4293.14,3640.0
813.31,1334.0
3149.14,1298.0
5580.14,5371.0
3149.14,2705.0
818.24,1298.0
2720.14,4282.0
2505.64,2040.0
861.1399999999999,1514.0
9026.44,3141.0
3578.14,1823.0
2005.14,2588.0
1576.1400000000003,2065.0
575.1399999999999,866.0
575.1399999999999,819.0
2005.14,2524.0
575.1399999999999,3463.0
8242.58,5212.0
2863.14,3951.0
